source_id,display_name,type,mean_citedness_2yr,works_count,h_index
S202740514,The British Journal of Social Work,journal,1.624251497005988,,128
S202798957,Brazilian Oral Research,journal,2.1550632911392404,,88
S202812398,Information Systems Research,journal,5.334302325581396,,237
S202986090,Environmental and Experimental Botany,journal,5.890855457227139,,200
S203035050,Physiological Reviews,journal,20.931623931623932,,564
S203050076,Neuroscience Letters,journal,1.9739507959479017,,268
S203071086,Review of Managerial Science,journal,9.963525835866262,,92
S203256638,Nature Medicine,journal,30.17267648552565,,766
S203405392,Mental Health Religion & Culture,journal,0.7696629213483146,,77
S203465130,Chemosphere,journal,9.962734515548702,,384
S203465302,Pflügers Archiv - European Journal of Physiology,journal,4.860927152317881,,218
S203511623,Studia Psychologica,journal,1.2456140350877194,,28
S203585231,Current Psychology,journal,2.673521850899743,,113
S204030396,Computers in Human Behavior,journal,11.20273631840796,,354
S204183829,Journal of the American Geriatrics Society,journal,2.466666666666667,,347
S204228983,Universitas Psychologica,journal,0.45794392523364486,,42
S204357113,Journal of Adolescent Research,journal,1.8823529411764706,,128
S204415528,Topics in Early Childhood Special Education,journal,1.2608695652173914,,96
S204419675,Death Studies,journal,1.6869409660107335,,111
S204459408,Journal of Chemical & Engineering Data,journal,2.438934802571166,,199
S20470255,Journal of Hispanic Higher Education,journal,1.0701754385964912,,61
S204777700,Psychotherapy Research,journal,2.4967105263157894,,123
S204794081,Journal of Research in Childhood Education,journal,1.4320388349514563,,64
S204799461,Climatic Change,journal,4.304940374787053,,282
S204840698,Palliative & Supportive Care,journal,1.4677966101694915,,85
S204847658,Water Resources Research,journal,6.640860215053763,,425
S204918980,Worldwide Hospitality and Tourism Themes,journal,3.372093023255814,,49
S205010575,Information and Software Technology,journal,3.924198250728863,,166
S205145379,European Journal of Applied Physiology,journal,2.5686475409836067,,222
S205231332,Astronomy and Astrophysics,journal,4.9912203687445125,,401
S205482884,Biological Psychiatry,journal,1.218706633361088,,431
S205537954,Minerva,journal,2.291970802919708,,77
S205754296,Tetrahedron,journal,1.9859778597785978,,306
S205768342,Research Synthesis Methods,journal,7.623853211009174,,109
S205870262,Worldviews on Evidence-Based Nursing,journal,3.80859375,,86
S205878144,Toxicology Letters,journal,0.5830273357813137,,195
S206068638,Journal of Further and Higher Education,journal,1.716,,85
S206124708,Organization Science,journal,6.977186311787072,,387
S206192428,Journal of Neurodevelopmental Disorders,journal,3.549019607843137,,88
S206235894,Thrombosis and Haemostasis,journal,3.048,,249
S206630335,The American Journal of Psychology,journal,0.44086021505376344,,346
S206643269,Current Medical Research and Opinion,journal,2.978494623655914,,147
S206649051,Clinical Science,journal,4.780327868852459,,212
S206700086,Chemistry & Biodiversity,journal,2.833695314923984,,98
S206789554,Phytotherapy Research,journal,6.710643015521065,,192
S206910646,ONOMAZEIN,journal,0.14743589743589744,,19
S207053439,Cognitive Linguistics,journal,1.25,,113
S207083915,Biological Invasions,journal,2.397037037037037,,165
S207100277,Basic and Applied Social Psychology,journal,1.7474747474747474,,121
S207178839,Journal of Geophysical Research Atmospheres,journal,3.0310225967062427,,663
S207180383,Journal of Simulation,journal,1.8848920863309353,,45
S207268431,Journal of Reproductive and Infant Psychology,journal,1.8274336283185841,,81
S207275536,Arbeiten aus Anglistik und Amerikanistik,journal,0.7941176470588235,,9
S207294652,Archives of Disease in Childhood,journal,1.937269372693727,,260
S207341048,Ophthalmology,journal,3.584390243902439,,372
S207416075,Psychology of Men & Masculinity,journal,1.2911392405063291,,102
S207420867,Journal for the Scientific Study of Religion,journal,1.2592592592592593,,207
S207433681,IEICE Electronics Express,journal,0.8768996960486323,,43
S207618182,Language Acquisition,journal,1.0769230769230769,,78
S207943242,Transactions of the American Fisheries Society,journal,1.0569620253164558,,170
S2090548,The Journal of Physiology,journal,3.328759604829857,,484
S20968549,Revista signos,journal,0.4675324675324675,,31
S21165490,Acta Ophthalmologica,journal,0.7441742654508612,,127
S21299528,Community College Journal of Research and Practice,journal,0.75625,,67
S21317199,European Journal of Organic Chemistry,journal,2.47242206235012,,184
S21401918,European Journal of Control,journal,2.0383211678832116,,88
S21700656,Psychology and Sexuality,journal,1.3930348258706469,,53
S21836410,Studies in Psychology Estudios de Psicología,journal,0.5892857142857143,,32
S22232893,Nature Reviews Neurology,journal,14.761627906976743,,270
S22283869,Topics in Cognitive Science,journal,2.4166666666666665,,105
S22313829,Early Childhood Education Journal,journal,1.753541076487252,,95
S22344484,International Journal of Clinical Practice,journal,0.8321033210332104,,143
S22361854,Cost Effectiveness and Resource Allocation,journal,2.203333333333333,,62
S22371039,Journal of European Public Policy,journal,6.465425531914893,,184
S22454499,Molecular Ecology,journal,3.6513443191673893,,325
S22523967,Aesthetic Plastic Surgery,journal,2.057563025210084,,113
S22656279,Electroencephalography and Clinical Neurophysiology,journal,0.0,,268
S22797964,Neurourology and Urodynamics,journal,1.8888888888888888,,133
S2280673,The Clinical Teacher,journal,1.391768292682927,,57
S22862804,Physics of Fluids,journal,3.9490545050055617,,245
S2298632,Nature Neuroscience,journal,17.085351787773934,,605
S23004866,Critical Public Health,journal,0.9073724007561437,,78
S23089685,Science & Justice,journal,1.519031141868512,,68
S23117883,Interacting with Computers,journal,3.191358024691358,,120
S23243783,New Zealand Veterinary Journal,journal,1.4966442953020134,,81
S23261261,Phonology,journal,0.2978723404255319,,113
S23349031,Free Radical Research,journal,2.813664596273292,,158
S2357814,Journal of Marine Science and Application,journal,2.8376811594202898,,38
S23753256,Journal of Cross-Cultural Psychology,journal,2.691823899371069,,190
S23772524,The Lancet Infectious Diseases,journal,11.4,,374
S24023935,Science & Sports,journal,0.6363636363636364,,42
S24095051,Bilingualism Language and Cognition,journal,2.068535825545171,,139
S24165732,Test,journal,0.9834710743801653,,64
S24191132,IEEE Pervasive Computing,journal,0.7880184331797235,,123
S24251679,Applied Numerical Mathematics,journal,2.49288256227758,,110
S24324723,Journal of Immigrant and Minority Health,journal,1.1704260651629073,,98
S24435420,Disability & Society,journal,1.7493975903614458,,140
S24464885,Clinical Psychology & Psychotherapy,journal,2.688311688311688,,124
S24470789,Perspektiven der Wirtschaftspolitik,journal,0.46464646464646464,,31
S24543137,The Journal of the Royal College of Physicians of Edinburgh,journal,1.2670454545454546,,43
S24603639,Rheologica Acta,journal,2.6125,,137
S24773473,Sport Exercise and Performance Psychology,journal,1.75,,54
S2481029507,Data in Brief,journal,2.5152005174644243,,80
S2481449237,Human-Computer Interaction,journal,1.8214285714285714,,122
S2481649125,Psychiatria Danubina,journal,0.6637931034482759,,43
S2482021738,Ecology and Evolution,journal,2.44796828543112,,144
S2483688756,Food & Function,journal,5.631159080244017,,157
S2484704948,Frontiers in Microbiology,journal,5.253092611166834,,345
S2485537415,IEEE Access,journal,5.823653673640652,,371
S2486202937,IEICE Transactions on Information and Systems,journal,0.5977011494252874,,62
S2488191322,Open Mind,journal,2.731958762886598,,27
S2489920150,Journal of the American Heart Association,journal,5.3663109316411886,,199
S2490693980,IEEE Transactions on Computational Social Systems,journal,3.3464100666173207,,91
S2490815337,Agrarforschung Schweiz,journal,0.0,,7
S2493380614,Journal of the Royal Army Medical Corps,journal,0.0,,48
S2493613807,Frontiers in Plant Science,journal,5.239723700600159,,327
S2493636226,International Journal of Child-Computer Interaction,journal,4.081081081081081,,60
S24940445,American Water Works Association,journal,0.28509719222462204,,142
S2495708506,JAMA Psychiatry,journal,12.448844884488448,,255
S2495878607,Virtual Reality,journal,5.450530035335689,,101
S2498492389,Brain Informatics,journal,9.807339449541285,,49
S2500088085,The European Physical Journal Plus,journal,2.927736131934033,,107
S25017790,SA Journal of Industrial Psychology,journal,2.252173913043478,,75
S2502047864,ACS Sustainable Chemistry & Engineering,journal,7.303438568268651,,230
S2502673154,Journal of Eye Movement Research,journal,1.5544041450777202,,49
S2504628507,Journal of Obsessive-Compulsive and Related Disorders,journal,1.8928571428571428,,56
S2505486193,Alpine Botany,journal,2.5757575757575757,,39
S2506067282,SoftwareX,journal,2.0297339593114243,,69
S25093289,Ecography,journal,4.675925925925926,,198
S25155249,Journal of Alzheimer s Disease,journal,2.889760348583878,,219
S25157213,Journal of Guidance Control and Dynamics,journal,2.781150159744409,,195
S25269534,Behavioral Neuroscience,journal,1.6696428571428572,,232
S25288619,Journal of Sport and Exercise Psychology,journal,1.7142857142857142,,176
S25293849,The FASEB Journal,journal,3.187454145267792,,403
S2529869117,The Lancet Diabetes & Endocrinology,journal,16.15213358070501,,248
S2531556786,The Lancet Psychiatry,journal,8.203305785123966,,217
S2531685872,EBioMedicine,journal,9.735576923076923,,182
S2531945440,The Lancet HIV,journal,5.344086021505376,,119
S25370267,Journal of Policy Analysis and Management,journal,1.6484375,,179
S25389742,The Police Journal Theory Practice and Principles,journal,1.1610169491525424,,34
S255146,Synthese,journal,1.59472049689441,,164
S25525437,Indian Journal of Dental Research,journal,0.4170403587443946,,75
S25612858,European Journal of Soil Science,journal,4.352622061482821,,167
S25650217,Annals of the Rheumatic Diseases,journal,1.3895833333333334,,371
S25660060,Brazilian Journal of Physical Therapy,journal,0.7362514029180696,,83
S25720340,Telematics and Informatics,journal,7.461538461538462,,160
S25741891,The Clinical Neuropsychologist,journal,2.6474164133738602,,129
S25746158,Journal of Vocational Behavior,journal,6.25748502994012,,276
S25748888,Hispanic American Historical Review,journal,0.6810933940774487,,178
S25809236,Journal of Quantitative Criminology,journal,1.2095238095238094,,130
S25859030,Clinical Child Psychology and Psychiatry,journal,1.1857707509881423,,88
S25903957,BMC Biology,journal,5.834070796460177,,177
S2594976040,Frontiers in Veterinary Science,journal,2.6867020231781575,,122
S2595095599,Frontiers in Robotics and AI,journal,4.358799454297408,,93
S2595917421,Frontiers for Young Minds,journal,0.14497528830313014,,17
S2595931848,Frontiers in Public Health,journal,3.379903164690197,,174
S2596093566,Frontiers in Communication,journal,2.149393090569561,,55
S2596117549,Frontiers in Pediatrics,journal,1.7510739317205517,,116
S2596204836,Frontiers in Environmental Science,journal,4.624719940253921,,128
S2596295431,Frontiers in Research Metrics and Analytics,journal,3.4505494505494507,,36
S2596526815,Frontiers in Education,journal,3.516844164312106,,88
S2596909297,Frontiers in Nutrition,journal,4.1241300951569375,,144
S2596924766,Frontiers in Cell and Developmental Biology,journal,4.532938076416337,,173
S2597028195,Frontiers in Ecology and Evolution,journal,3.147401908801697,,108
S2597052008,Frontiers in Medicine,journal,2.4342146433041303,,148
S2597340651,Frontiers in Genetics,journal,2.7552083333333335,,177
S2597401208,Frontiers in Endocrinology,journal,4.462824284568066,,198
S26008998,Journal of Experimental Psychology Human Perception & Performance,journal,3.5164556962025317,,292
S2607323502,Scientific Data,journal,5.490104772991851,,212
S26073974,Oxford Economic Papers,journal,3.8421052631578947,,152
S26125866,Journal of Materials Science,journal,3.8963545389563974,,308
S26220619,Journal of Learning Disabilities,journal,2.449275362318841,,175
S26596028,Entomologia Experimentalis et Applicata,journal,1.5674418604651164,,135
S26602194,Journal of Analytical Atomic Spectrometry,journal,3.1217208814270725,,148
S26676506,The European Journal of Psychiatry,journal,1.4471544715447155,,39
S2672396,Journal of Oral and Maxillofacial Surgery,journal,0.9253246753246753,,210
S26760650,LWT,journal,6.896186961869619,,220
S26843219,Nature reviews. Neuroscience,journal,14.996563573883162,,574
S26958175,Nursing Inquiry,journal,2.347826086956522,,84
S26966653,Studies in Family Planning,journal,1.4684684684684686,,130
S26978096,Feminist Media Studies,journal,1.8848167539267016,,85
S27105705,Irish Journal of Psychological Medicine,journal,0.9834710743801653,,46
S2713501,Journal of Evaluation in Clinical Practice,journal,1.911134903640257,,115
S27211427,Political Communication,journal,4.86875,,143
S27214173,Journal of Public Health,journal,1.4623493975903614,,138
S27228949,Perspectives on Psychological Science,journal,9.558441558441558,,246
S2729999759,Transactions of the Association for Computational Linguistics,journal,12.821705426356589,,105
S27339233,Business & Information Systems Engineering,journal,7.266666666666667,,92
S2734435911,Conservation Physiology,journal,2.810483870967742,,73
S2734603922,Policing A Journal of Policy and Practice,journal,2.7351778656126484,,54
